customer_id,months_subscribed,monthly_fee,total_spend,plan_type,payment_method,paperless_billing,is_senior,has_partner,has_dependents,addon_services,logins_30d,features_used,open_tickets_30d,days_since_last_interaction,usage_change_pct,snapshot_date,churn_30d
4807-IZYOZ,51,20.65,1020.75,biennial,Bank transfer (automatic),0,0,0,0,0,22,7,1,4,41.0,2024-01-16,0
3976-NLDEZ,1,20.6,20.6,monthly,Mailed check,0,0,0,0,0,17,6,1,3,-17.8,2024-01-16,0
1442-BQPVU,13,29.15,357.15,monthly,Electronic check,0,0,0,0,1,28,4,1,1,45.4,2024-01-16,0
5917-HBSDW,37,19.35,683.75,monthly,Electronic check,0,0,1,1,0,17,1,4,0,4.7,2024-01-16,0
4616-ULAOA,65,110.8,7245.9,biennial,Credit card (automatic),1,0,1,1,5,28,5,1,0,-13.5,2024-01-16,0
2040-LDIWQ,65,84.2,5324.5,biennial,Bank transfer (automatic),1,0,1,1,5,22,5,1,4,-7.2,2024-01-16,0
3689-MOZGR,29,31.2,926.2,monthly,Electronic check,1,0,0,0,1,16,7,1,0,4.6,2024-01-17,0
9355-NPPFS,26,78.8,2006.1,monthly,Electronic check,1,1,0,0,1,14,7,1,7,-4.4,2024-01-17,0
4627-MIHJH,69,110.25,7467.55,biennial,Credit card (automatic),0,1,0,0,5,7,3,0,29,1.7,2024-01-17,0
5791-KAJFD,56,68.75,3808.0,annual,Bank transfer (automatic),1,0,1,1,3,18,8,0,6,-11.1,2024-01-17,0
9529-OFXHY,15,87.75,1242.2,monthly,Bank transfer (automatic),1,0,0,0,2,11,10,2,16,-45.2,2024-01-17,0
5777-KJIRB,40,50.25,2023.55,annual,Mailed check,1,0,0,0,1,18,9,1,0,-29.9,2024-01-17,0
9786-YWNHU,63,63.55,4014.2,biennial,Mailed check,0,0,1,1,4,16,5,2,13,24.6,2024-01-17,0
5311-IHLEI,12,50.95,605.75,monthly,Bank transfer (automatic),1,0,0,0,4,15,9,0,9,16.3,2024-01-17,0
9576-SYUHJ,37,91.15,3369.25,monthly,Electronic check,1,0,0,0,2,17,4,0,19,30.2,2024-01-17,0
2499-AJYUA,72,110.8,7882.25,biennial,Credit card (automatic),1,1,1,0,5,30,4,2,18,-7.8,2024-01-17,0
0708-LGSMF,13,65.85,902.25,monthly,Electronic check,1,0,1,0,2,16,5,1,5,23.2,2024-01-17,0
5197-LQXXH,71,83.3,5894.5,biennial,Credit card (automatic),1,0,1,0,5,13,7,1,0,6.0,2024-01-17,0
5396-IZEPB,9,19.7,180.7,monthly,Credit card (automatic),0,0,0,0,0,24,10,2,42,-16.3,2024-01-17,0
4223-BKEOR,21,64.85,1336.8,annual,Mailed check,0,0,0,1,3,17,10,0,19,-34.0,2024-01-17,0
3092-IGHWF,67,87.4,5918.8,annual,Electronic check,0,0,1,1,2,1,3,2,26,-16.4,2024-01-18,1
2988-GBIVW,70,90.85,6470.1,monthly,Electronic check,1,1,1,0,2,9,2,1,10,37.2,2024-01-18,0
4369-NYSCF,56,75.75,4284.65,annual,Bank transfer (automatic),1,0,0,0,4,10,4,0,20,-20.3,2024-01-18,0
0178-CIIKR,3,19.95,58.0,monthly,Mailed check,0,0,0,0,0,15,8,1,9,-20.4,2024-01-18,0
4646-QZXTF,7,81.25,580.1,monthly,Bank transfer (automatic),0,0,1,0,5,20,9,2,12,4.9,2024-01-18,0
7465-ZZRVX,1,70.35,70.35,monthly,Electronic check,1,0,0,0,0,27,6,2,17,2.1,2024-01-18,0
3146-JTQHR,10,19.6,189.45,annual,Bank transfer (automatic),0,0,1,0,0,19,5,0,18,-2.0,2024-01-18,0
4526-EXKKN,40,24.6,973.95,biennial,Mailed check,1,0,0,0,0,8,4,1,12,-1.1,2024-01-18,0
0928-JMXNP,4,29.9,118.25,monthly,Electronic check,1,1,1,0,1,13,7,0,13,-12.5,2024-01-18,0
9313-QOLTZ,26,20.9,518.3,monthly,Mailed check,0,0,0,0,0,11,7,0,17,18.7,2024-01-18,0
0619-OLYUR,72,111.9,8071.05,biennial,Credit card (automatic),1,0,1,0,5,27,5,0,0,-49.5,2024-01-18,0
9978-HYCIN,47,84.95,4018.05,annual,Bank transfer (automatic),1,1,1,1,2,22,8,1,8,-7.5,2024-01-18,0
3097-IDVPU,19,50.1,910.45,monthly,Credit card (automatic),0,0,1,1,0,16,7,0,10,8.6,2024-01-18,0
2347-WKKAE,42,94.4,4014.6,monthly,Electronic check,1,0,1,0,3,21,2,1,1,-1.9,2024-01-18,0
1919-RTPQD,7,44.75,333.65,monthly,Electronic check,0,0,1,1,0,20,5,0,19,36.4,2024-01-18,0
2525-GVKQU,60,20.6,1093.0,biennial,Mailed check,0,0,0,0,0,16,4,0,3,10.6,2024-01-18,0
1052-QJIBV,71,19.9,1397.3,biennial,Credit card (automatic),0,0,1,1,0,13,6,1,10,-23.4,2024-01-18,0
6416-YJTTB,11,79.5,795.65,monthly,Bank transfer (automatic),1,0,0,0,2,32,5,0,0,16.5,2024-01-19,0
0365-TRTPY,37,91.2,3382.3,monthly,Bank transfer (automatic),0,0,0,0,3,19,4,1,3,19.2,2024-01-19,0
6007-TCTST,72,115.8,8476.5,biennial,Bank transfer (automatic),1,0,1,1,6,23,4,0,12,8.8,2024-01-19,0
0708-SJDIS,34,65.0,2157.5,monthly,Mailed check,0,0,0,0,2,6,6,0,12,-46.4,2024-01-19,0
5317-FLPJF,66,61.35,4193.4,biennial,Bank transfer (automatic),1,0,0,0,5,22,2,0,12,0.1,2024-01-19,0
9867-XOBQA,21,53.15,1183.2,biennial,Mailed check,0,0,0,1,5,28,6,0,9,-1.0,2024-01-19,0
8659-HDIYE,64,74.65,4869.35,monthly,Credit card (automatic),0,1,0,0,4,20,4,1,17,-25.4,2024-01-19,0
5872-OEQNH,60,44.45,2773.9,annual,Electronic check,1,0,0,0,3,19,5,0,0,-4.1,2024-01-19,0
7301-ABVAD,72,86.6,6350.5,biennial,Bank transfer (automatic),0,0,0,0,5,6,5,1,20,-36.7,2024-01-19,0
2466-FCCPT,20,19.7,395.6,annual,Bank transfer (automatic),0,0,1,1,0,16,6,0,15,-6.1,2024-01-19,0
1660-HSOOQ,1,49.65,49.65,monthly,Mailed check,1,0,0,0,1,11,0,2,0,1.9,2024-01-19,1
5820-PTRYM,56,68.45,4014.0,annual,Credit card (automatic),1,1,1,0,4,0,10,2,20,-14.0,2024-01-19,0
4816-OKWNX,50,103.4,5236.4,annual,Bank transfer (automatic),1,0,1,1,5,14,3,0,14,-6.6,2024-01-20,0
5647-URDKA,8,19.7,130.25,biennial,Mailed check,0,0,1,1,0,14,10,0,6,-21.0,2024-01-20,0
8048-DSDFQ,1,20.2,20.2,monthly,Mailed check,0,0,0,0,0,8,7,0,11,-34.8,2024-01-20,0
9861-PDSZP,72,108.05,7806.6,biennial,Credit card (automatic),1,0,0,0,5,15,6,0,16,39.2,2024-01-20,0
3196-NVXLZ,25,84.6,2088.05,monthly,Mailed check,1,0,0,0,1,9,5,1,12,6.8,2024-01-20,0
2858-EIMXH,53,95.85,5016.25,annual,Credit card (automatic),1,1,1,0,2,16,9,0,10,4.4,2024-01-20,0
2504-DSHIH,23,86.8,1975.85,monthly,Electronic check,0,1,1,0,1,12,5,0,6,0.6,2024-01-20,0
4973-MGTON,71,84.4,5969.3,biennial,Credit card (automatic),1,0,1,0,6,21,6,0,19,-12.9,2024-01-20,0
1110-KYLGQ,63,108.25,6780.1,monthly,Credit card (automatic),0,0,0,0,5,8,6,0,10,-8.2,2024-01-20,0
8169-SAEJD,69,56.55,3952.65,biennial,Credit card (automatic),0,1,1,0,4,22,9,1,12,11.1,2024-01-20,0
3538-WZPHD,3,29.6,79.45,monthly,Electronic check,1,0,0,0,1,1,6,1,31,23.2,2024-01-20,1
7601-DHFWZ,48,24.0,1183.05,biennial,Credit card (automatic),0,0,0,0,0,14,3,0,15,33.2,2024-01-20,0
2338-BQEZT,55,50.55,2832.75,monthly,Credit card (automatic),1,0,0,0,1,7,8,1,6,23.5,2024-01-20,0
5469-NUJUR,19,19.95,373.5,biennial,Mailed check,1,0,0,0,0,21,6,1,15,-28.7,2024-01-20,0
2325-NBPZG,3,74.55,233.65,monthly,Electronic check,1,0,0,0,1,1,8,0,13,2.5,2024-01-20,0
9290-SHCMB,13,96.85,1235.55,monthly,Electronic check,1,1,0,0,3,6,5,2,12,-33.9,2024-01-20,0
2654-VBVPB,1,19.9,19.9,monthly,Bank transfer (automatic),0,0,0,0,0,20,7,0,6,-13.7,2024-01-20,0
0523-VNGTF,52,50.5,2566.3,monthly,Electronic check,1,1,0,0,4,9,9,0,10,-5.4,2024-01-20,0
6475-VHUIZ,23,54.25,1221.55,monthly,Electronic check,0,0,1,0,2,22,7,0,0,9.3,2024-01-20,0
6080-TCMYC,40,81.2,3292.3,monthly,Electronic check,1,0,1,1,1,17,5,0,0,11.5,2024-01-21,0
2450-ZKEED,11,53.8,651.55,annual,Bank transfer (automatic),0,0,0,0,2,16,3,0,5,-18.0,2024-01-21,0
9909-DFRJA,26,95.85,2475.35,annual,Bank transfer (automatic),1,0,0,0,4,8,5,2,7,-29.0,2024-01-21,0
3069-SSVSN,1,25.85,25.85,annual,Mailed check,0,0,0,0,0,25,7,0,9,0.5,2024-01-21,0
8016-NCFVO,55,116.5,6382.55,monthly,Electronic check,1,1,0,0,6,12,5,0,12,9.3,2024-01-21,0
3580-HYCSP,72,110.3,7966.9,biennial,Bank transfer (automatic),1,0,1,1,5,0,2,1,8,28.3,2024-01-21,0
6865-JZNKO,30,55.3,1530.6,monthly,Bank transfer (automatic),1,0,0,0,2,7,4,2,13,10.0,2024-01-21,0
0410-IPFTY,31,83.85,2674.15,monthly,Bank transfer (automatic),1,0,1,0,2,5,5,0,3,1.0,2024-01-21,0
6257-DTAYD,71,104.15,7365.3,biennial,Credit card (automatic),1,0,1,0,4,18,7,0,10,3.9,2024-01-21,0
1247-QBVSH,43,50.2,2169.4,monthly,Mailed check,0,0,1,1,1,15,6,0,0,17.3,2024-01-21,0
4324-BZCKL,10,55.55,551.3,monthly,Mailed check,1,0,1,1,2,6,6,0,8,11.3,2024-01-21,0
6569-KTMDU,1,19.1,19.1,monthly,Mailed check,0,0,0,0,0,14,8,0,7,35.5,2024-01-21,0
4529-CKBCL,2,80.2,146.05,monthly,Electronic check,1,0,0,0,1,24,4,0,9,-38.6,2024-01-21,1
6369-MCAKO,68,89.05,6185.8,biennial,Bank transfer (automatic),1,0,1,1,6,5,7,2,13,8.2,2024-01-22,0
0125-LZQXK,15,101.35,1553.95,monthly,Electronic check,1,0,0,0,4,9,6,1,29,-53.8,2024-01-22,1
4163-HFTUK,51,19.1,1007.8,annual,Electronic check,0,0,0,0,0,5,4,1,5,-6.9,2024-01-22,0
3211-ILJTT,17,70.4,1214.05,monthly,Bank transfer (automatic),1,0,1,0,0,5,3,0,18,3.7,2024-01-22,1
5022-JNQEQ,9,75.85,647.5,monthly,Electronic check,1,0,1,1,1,22,6,1,3,2.9,2024-01-22,0
4115-NZRKS,7,89.15,574.35,monthly,Electronic check,1,1,0,0,2,35,10,1,5,-25.9,2024-01-22,0
5288-AHOUP,11,78.5,874.2,monthly,Electronic check,1,1,0,0,1,17,4,1,7,3.7,2024-01-22,0
5780-INQIK,8,49.4,408.25,monthly,Electronic check,0,0,0,0,1,6,9,1,1,22.9,2024-01-22,0
5002-GCQFH,49,93.85,4733.1,monthly,Bank transfer (automatic),1,0,1,0,3,22,4,1,21,-33.3,2024-01-22,0
2159-TURXX,5,20.05,95.55,monthly,Credit card (automatic),0,0,0,0,0,3,1,4,37,-43.6,2024-01-22,0
5248-YGIJN,72,90.25,6369.45,biennial,Credit card (automatic),1,0,1,0,6,18,8,0,18,3.4,2024-01-22,0
5495-GPSRW,20,19.7,419.4,biennial,Mailed check,1,0,0,0,0,9,9,1,7,-0.2,2024-01-22,0
3411-WLRSQ,3,74.6,239.05,monthly,Bank transfer (automatic),1,1,1,0,1,13,7,0,4,-32.3,2024-01-22,0
0480-BIXDE,19,96.8,1743.05,monthly,Electronic check,1,0,1,0,3,25,2,0,4,-6.3,2024-01-22,0
0064-YIJGF,27,75.75,1929.0,monthly,Bank transfer (automatic),1,0,1,1,0,11,10,0,0,12.0,2024-01-22,0
5997-OPVFA,72,89.05,6254.45,biennial,Bank transfer (automatic),1,0,1,0,6,15,7,1,0,2.2,2024-01-22,0
3219-JQRSL,72,89.1,6352.4,biennial,Credit card (automatic),0,1,1,0,6,24,4,1,2,25.2,2024-01-22,0
0657-DOGUM,48,60.6,2985.25,annual,Bank transfer (automatic),1,0,1,0,2,9,5,1,10,15.6,2024-01-23,0
8309-IEYJD,1,70.6,70.6,monthly,Mailed check,1,1,0,0,0,7,1,2,22,-4.7,2024-01-23,0
9209-NWPGU,44,65.4,2774.55,annual,Electronic check,0,0,0,0,3,7,7,1,0,23.1,2024-01-23,0
9586-JGQKH,64,105.4,6794.75,biennial,Bank transfer (automatic),1,0,1,0,4,13,10,1,10,22.5,2024-01-23,0
8174-LNWMW,31,20.9,689.35,biennial,Credit card (automatic),0,0,0,0,0,9,7,0,5,-8.1,2024-01-23,0
2195-VVRJF,18,59.1,1011.05,monthly,Credit card (automatic),1,1,1,0,2,9,6,0,13,-30.3,2024-01-23,0
8661-BOYNW,72,84.4,6096.45,biennial,Credit card (automatic),1,0,1,0,5,26,7,0,6,33.8,2024-01-23,0
4277-UDIEF,24,81.0,1923.85,monthly,Bank transfer (automatic),0,0,1,1,4,30,7,1,6,27.4,2024-01-23,0
4578-PHJYZ,52,68.75,3482.85,annual,Electronic check,1,0,1,1,4,25,9,0,11,6.5,2024-01-23,0
5598-IKHQQ,72,25.45,1866.45,biennial,Credit card (automatic),0,0,0,0,0,15,4,2,1,-14.9,2024-01-23,0
5324-KTGCG,71,20.85,1539.75,annual,Electronic check,0,0,1,0,0,16,8,1,10,-16.6,2024-01-23,0
3597-YASZG,70,104.45,7349.35,biennial,Bank transfer (automatic),1,1,1,0,4,8,7,1,2,17.0,2024-01-23,0
7706-YLMQA,70,19.7,1341.5,annual,Bank transfer (automatic),0,0,0,0,0,27,6,0,0,8.2,2024-01-24,0
1049-FYSYG,17,35.65,646.05,monthly,Credit card (automatic),1,0,1,0,2,3,7,1,10,-8.1,2024-01-24,0
1657-DYMBM,53,19.9,1110.05,biennial,Credit card (automatic),0,0,1,0,0,14,2,0,3,33.7,2024-01-24,0
0999-QXNSA,7,45.75,344.2,monthly,Mailed check,1,1,0,1,0,15,10,1,11,22.8,2024-01-24,0
4237-RLAQD,1,45.85,45.85,monthly,Mailed check,1,0,0,0,0,10,4,0,2,-12.4,2024-01-24,1
7733-UDMTP,57,55.0,3094.05,monthly,Electronic check,1,1,0,0,4,28,7,0,9,4.4,2024-01-24,0
3914-FDRHP,9,86.25,770.5,monthly,Electronic check,0,0,0,0,2,6,10,2,0,-4.7,2024-01-24,0
1293-BSEUN,72,20.7,1482.3,biennial,Mailed check,1,0,1,1,0,15,7,0,18,-13.2,2024-01-24,0
0871-OPBXW,2,20.05,39.25,monthly,Mailed check,1,0,0,0,0,13,4,2,21,-24.1,2024-01-24,0
7328-ZJAJO,59,19.5,1222.65,biennial,Credit card (automatic),0,0,1,1,0,9,7,0,9,12.0,2024-01-24,0
9415-TPKRV,8,55.75,446.8,monthly,Electronic check,0,0,1,1,1,23,9,2,11,5.1,2024-01-24,0
9107-UKCKY,61,79.8,4914.8,annual,Electronic check,1,0,1,0,4,16,6,0,19,31.9,2024-01-24,0
5133-VRSAB,8,29.35,216.45,monthly,Mailed check,0,0,0,0,1,5,3,2,31,72.2,2024-01-25,0
2580-ATZSQ,65,61.35,3874.1,annual,Bank transfer (automatic),0,0,1,1,3,10,0,2,27,0.2,2024-01-25,0
7789-CRUVC,61,94.2,5895.45,monthly,Credit card (automatic),1,1,1,0,4,6,2,0,16,-19.3,2024-01-25,0
0536-ACXIP,72,109.55,8165.1,biennial,Electronic check,1,0,1,0,5,16,10,1,0,18.1,2024-01-25,0
1025-FALIX,26,69.05,1815.65,monthly,Credit card (automatic),1,0,0,0,0,13,3,0,0,34.7,2024-01-25,0
5630-AHZIL,3,64.5,177.4,monthly,Bank transfer (automatic),1,0,0,1,3,16,5,0,0,33.4,2024-01-25,0
6549-YMFAW,9,21.25,204.55,monthly,Mailed check,1,1,1,0,0,4,5,0,0,-22.3,2024-01-25,0
7876-AEHIG,51,60.15,3077.0,annual,Bank transfer (automatic),0,0,0,1,5,2,1,0,9,-12.8,2024-01-25,0
5090-EMGTC,59,100.05,6034.85,biennial,Mailed check,1,0,1,0,4,14,3,1,28,7.7,2024-01-25,0
4717-GHADL,50,79.6,4024.2,biennial,Mailed check,1,0,0,0,4,22,6,1,12,6.8,2024-01-25,0
1064-FBXNK,1,19.85,19.85,annual,Credit card (automatic),0,0,1,1,0,9,6,0,8,12.1,2024-01-25,0
4553-DVPZG,62,101.35,6164.7,monthly,Electronic check,1,0,1,0,3,1,6,0,18,-39.6,2024-01-25,0
5949-HGVJL,26,73.05,1959.5,monthly,Electronic check,1,0,1,0,4,13,5,0,14,-3.1,2024-01-25,0
4419-UJMUS,69,99.35,6856.45,biennial,Electronic check,1,0,1,1,3,18,4,1,12,12.8,2024-01-25,0
3644-QXEHN,13,97.0,1334.45,monthly,Electronic check,0,0,1,1,3,11,9,0,15,7.2,2024-01-25,0
9392-XBGTD,27,20.6,581.85,biennial,Mailed check,0,0,0,1,0,26,7,0,13,49.7,2024-01-25,0
5214-CHIWJ,27,20.3,595.05,annual,Mailed check,0,0,0,0,0,21,9,2,0,3.7,2024-01-25,0
9135-MGVPY,69,84.7,5878.9,biennial,Mailed check,1,0,1,0,6,16,8,3,5,-3.9,2024-01-25,0
7147-AYBAA,37,70.35,2552.9,monthly,Mailed check,1,0,0,0,0,17,10,0,10,-5.3,2024-01-25,0
5171-EPLKN,27,19.85,470.0,biennial,Credit card (automatic),0,0,0,0,0,12,9,0,1,-12.7,2024-01-25,0
5006-MXVRN,39,20.7,762.45,biennial,Credit card (automatic),0,0,0,0,0,20,5,1,20,27.2,2024-01-25,0
9924-JPRMC,72,118.2,8547.15,biennial,Electronic check,1,0,0,0,6,12,4,0,7,8.8,2024-01-25,0
7993-NQLJE,15,75.1,1151.55,monthly,Mailed check,0,0,1,1,1,21,5,1,0,3.7,2024-01-25,0
2550-AEVRU,57,53.45,3053.0,annual,Electronic check,0,0,1,1,2,23,4,2,16,-17.7,2024-01-25,0
8229-BUJHX,71,20.5,1500.95,biennial,Bank transfer (automatic),0,0,1,1,0,22,4,0,12,-24.8,2024-01-25,0
5947-SGKCL,15,105.35,1559.25,monthly,Bank transfer (automatic),1,0,1,1,4,18,8,0,0,31.5,2024-01-25,0
3985-HOYPM,26,19.4,525.55,annual,Mailed check,0,0,0,0,0,8,5,1,0,33.9,2024-01-26,0
2926-JEJJC,8,20.2,140.95,annual,Bank transfer (automatic),1,0,0,0,0,19,9,1,16,-39.7,2024-01-26,0
8970-ANWXO,23,73.75,1756.6,annual,Mailed check,1,0,0,0,3,7,8,0,25,18.7,2024-01-26,0
1475-VWVDO,7,74.9,490.55,monthly,Electronic check,1,0,0,0,1,17,7,0,10,0.7,2024-01-26,0
2694-CIUMO,12,79.55,958.25,monthly,Credit card (automatic),1,0,0,0,1,30,9,0,7,44.4,2024-01-26,0
1329-VHWNP,7,25.05,189.95,monthly,Bank transfer (automatic),0,0,0,0,0,7,10,1,12,30.0,2024-01-26,0
3097-FQTVJ,41,20.0,810.3,biennial,Mailed check,0,0,0,0,0,14,5,0,12,-1.4,2024-01-26,0
0939-YAPAF,35,100.25,3527.6,monthly,Electronic check,1,0,0,0,3,4,5,2,21,23.6,2024-01-26,1
7878-JGDKK,4,44.55,220.75,monthly,Mailed check,0,0,0,0,0,10,6,1,15,29.0,2024-01-26,0
6549-NNDYT,13,30.85,394.1,monthly,Bank transfer (automatic),1,0,0,0,1,26,6,0,0,-5.5,2024-01-26,0
9896-UYMIE,66,114.3,7383.7,annual,Bank transfer (automatic),1,0,0,0,6,8,3,0,18,10.4,2024-01-26,0
8263-QMNTJ,72,115.55,8425.3,biennial,Electronic check,1,0,1,0,6,25,4,0,17,-4.5,2024-01-26,0
0943-ZQPXH,44,92.95,4122.9,monthly,Bank transfer (automatic),1,0,1,1,3,14,10,0,6,35.0,2024-01-26,0
6837-BJYDQ,3,19.6,61.35,annual,Mailed check,0,0,0,0,0,17,7,1,16,40.3,2024-01-26,0
6257-RJOHI,4,50.8,202.3,monthly,Mailed check,1,0,0,0,1,0,6,0,5,-42.9,2024-01-26,0
2043-WVTQJ,1,55.7,55.7,monthly,Mailed check,0,0,1,0,2,7,4,1,29,-35.2,2024-01-27,0
4828-FAZPK,16,79.95,1267.95,monthly,Credit card (automatic),1,0,1,1,1,5,0,4,16,-5.2,2024-01-27,0
2205-LPVGL,58,89.85,5125.75,annual,Bank transfer (automatic),1,1,1,1,3,29,1,1,0,10.2,2024-01-27,0
1391-UBDAR,11,72.9,818.45,monthly,Electronic check,0,0,0,0,1,13,10,1,0,19.0,2024-01-27,0
5196-SGOAK,1,75.7,75.7,monthly,Electronic check,1,0,0,0,1,11,7,2,12,-2.3,2024-01-27,1
7660-HDPJV,1,69.2,69.2,monthly,Electronic check,1,0,0,0,0,19,6,0,29,-33.5,2024-01-27,1
7777-UNYHB,12,20.1,232.4,monthly,Credit card (automatic),1,0,1,1,0,24,9,0,2,-7.5,2024-01-27,0
4075-WKNIU,0,73.35,0.0,biennial,Mailed check,0,0,1,1,4,16,4,1,0,-36.9,2024-01-27,0
7255-SSFBC,72,112.25,8041.65,biennial,Bank transfer (automatic),1,0,1,1,5,21,9,1,2,4.3,2024-01-27,0
4990-ALDGW,57,20.75,1118.8,biennial,Mailed check,0,0,0,0,0,19,7,0,8,-10.3,2024-01-27,0
6766-HFKLA,56,103.2,5744.35,biennial,Bank transfer (automatic),0,0,1,0,4,15,5,1,0,-49.2,2024-01-27,0
3099-OONVS,25,54.3,1296.8,monthly,Electronic check,0,0,1,1,2,10,5,2,0,-49.9,2024-01-27,0
3552-CTCYF,63,104.8,6597.25,biennial,Bank transfer (automatic),1,0,1,1,4,8,2,0,7,-33.8,2024-01-27,0
9867-NNXLC,22,20.05,470.2,monthly,Mailed check,1,0,0,0,0,33,8,0,23,-36.6,2024-01-27,0
3407-JMJQQ,71,109.0,7661.8,biennial,Bank transfer (automatic),1,0,1,1,5,20,5,0,0,-34.5,2024-01-27,0
2961-VNFKL,71,25.95,1801.9,biennial,Credit card (automatic),1,0,1,0,0,18,4,1,17,-1.7,2024-01-27,0
0898-XCGTF,61,96.5,5673.7,annual,Bank transfer (automatic),1,0,1,0,2,22,8,0,17,16.8,2024-01-27,0
0794-YVSGE,72,20.3,1401.15,biennial,Bank transfer (automatic),0,0,1,1,0,26,2,0,14,1.9,2024-01-27,0
0244-LGNFY,72,92.65,6733.0,biennial,Bank transfer (automatic),0,0,1,1,6,12,5,1,24,0.3,2024-01-27,0
3795-CAWEX,70,116.55,8152.3,biennial,Credit card (automatic),1,0,1,1,6,12,4,0,1,-16.3,2024-01-27,0
0618-XWMSS,28,74.9,2068.55,monthly,Bank transfer (automatic),1,0,0,1,1,21,4,2,38,18.5,2024-01-28,1
7852-LECYP,13,93.8,1261.0,monthly,Credit card (automatic),0,1,1,0,3,21,9,0,12,6.5,2024-01-28,0
4686-GEFRM,70,98.7,6858.9,biennial,Bank transfer (automatic),1,0,1,0,4,13,7,0,14,12.7,2024-01-28,0
7305-ZWMAJ,30,20.7,587.1,annual,Credit card (automatic),0,0,1,0,0,14,4,0,20,-19.8,2024-01-28,0
6696-YDAYZ,16,20.5,290.55,biennial,Mailed check,0,0,1,1,0,22,8,0,10,10.9,2024-01-28,0
8950-MTZNV,1,44.95,44.95,monthly,Mailed check,1,0,0,0,0,19,9,0,14,48.1,2024-01-28,0
5542-NKVRU,42,20.75,844.45,biennial,Bank transfer (automatic),1,0,0,0,0,19,6,1,1,0.8,2024-01-28,0
9992-UJOEL,2,50.3,92.75,monthly,Mailed check,1,0,0,0,1,14,5,0,5,-38.3,2024-01-28,0
9503-XJUME,52,19.65,928.4,annual,Credit card (automatic),0,0,0,1,0,7,8,0,8,-18.8,2024-01-28,0
2233-TXSIU,17,44.45,792.15,annual,Credit card (automatic),0,0,1,1,3,19,5,0,0,-6.5,2024-01-28,0
9800-ONTFE,22,75.8,1615.1,monthly,Bank transfer (automatic),1,0,1,1,0,14,3,0,4,42.4,2024-01-28,0
5018-GWURO,56,85.6,4902.8,monthly,Bank transfer (automatic),1,0,1,0,1,32,7,0,6,0.1,2024-01-28,0
1194-BHJYC,61,62.15,3778.85,biennial,Mailed check,1,0,1,0,5,15,3,0,19,9.0,2024-01-28,0
5965-GGPRW,72,105.25,7609.75,biennial,Bank transfer (automatic),0,0,1,1,4,23,7,0,15,31.3,2024-01-28,0
0942-KOWSM,30,80.8,2369.3,biennial,Bank transfer (automatic),0,0,1,1,5,30,6,0,12,-11.0,2024-01-28,0
8467-WYNSR,22,55.1,1253.15,monthly,Mailed check,0,0,0,0,2,8,7,0,0,29.0,2024-01-28,0
2250-IVBWA,64,81.05,5135.35,monthly,Electronic check,0,0,1,1,2,27,9,0,13,-6.3,2024-01-28,0
7030-FZTFM,72,110.9,7922.75,biennial,Credit card (automatic),0,0,1,1,5,19,6,1,5,-1.4,2024-01-28,0
2049-BAFNW,1,35.9,35.9,monthly,Mailed check,0,0,0,0,2,18,1,0,17,-33.1,2024-01-28,0
7964-YESJC,24,66.3,1559.45,monthly,Mailed check,0,0,1,0,3,17,7,1,3,1.2,2024-01-29,0
5995-SNNEW,23,104.45,2184.85,monthly,Electronic check,1,1,1,0,4,18,3,1,13,-15.4,2024-01-29,0
4080-IIARD,13,76.2,981.45,monthly,Electronic check,1,0,1,0,4,7,9,2,12,22.0,2024-01-29,0
8605-ITULD,1,19.55,19.55,monthly,Mailed check,0,0,0,0,0,11,8,0,9,-12.9,2024-01-29,0
6734-CKRSM,3,20.0,63.6,monthly,Mailed check,0,0,0,0,0,26,9,0,5,39.3,2024-01-29,0
3312-UUMZW,32,98.85,3145.9,monthly,Credit card (automatic),1,0,1,0,3,8,6,1,14,-25.1,2024-01-29,0
8800-JOOCF,12,84.05,966.55,monthly,Electronic check,1,0,0,1,1,30,8,1,41,15.1,2024-01-29,0
7813-TKCVO,20,20.35,393.15,annual,Mailed check,0,0,1,0,0,21,2,0,6,-25.0,2024-01-29,0
7826-VVKWT,24,96.55,2263.45,biennial,Electronic check,1,1,1,1,3,22,3,0,6,-34.4,2024-01-29,0
2259-OUUSZ,7,35.5,249.55,annual,Credit card (automatic),1,0,0,0,2,24,7,1,0,30.0,2024-01-29,0
4320-QMLLA,7,54.85,370.4,monthly,Mailed check,0,0,0,0,1,26,8,1,14,-35.2,2024-01-29,0
5201-USSQZ,26,85.9,2196.45,monthly,Credit card (automatic),0,0,1,0,2,30,2,2,17,22.2,2024-01-29,0
4455-BFSPD,61,101.15,6383.9,annual,Bank transfer (automatic),0,0,1,0,3,21,5,1,19,5.0,2024-01-29,0
7426-GSWPO,64,103.5,6548.65,monthly,Bank transfer (automatic),1,1,0,0,4,7,6,0,7,-25.2,2024-01-29,0
6344-SFJVH,20,24.9,505.95,monthly,Credit card (automatic),0,0,0,0,0,10,5,0,5,-39.2,2024-01-29,0
8631-WUXGY,46,99.8,4391.25,monthly,Electronic check,1,0,0,1,4,16,4,0,6,28.7,2024-01-29,0
2197-OMWGI,68,53.0,3656.25,biennial,Electronic check,1,1,1,1,4,17,10,1,3,-5.7,2024-01-29,0
4909-JOUPP,72,109.7,7898.45,biennial,Credit card (automatic),0,1,1,0,5,5,7,0,4,-3.6,2024-01-29,0
